Season,Team,Player Names
2010,Wolverhampton Wanderers,"['Wayne Hennessey', 'Marcus Hahnemann', 'Carl Ikeme', 'Adriano Basso', 'Christophe Berra', 'Jelle Van Damme', 'Michael Mancienne', 'Richard Stearman', 'George Elokobi', 'Ronald Zubar', 'Greg Halford', 'Jody Craddock', 'Steven Mouyokolo', 'Danny Batth', 'Ethan Ebanks-Landell', 'John Dunleavy', 'Stephen Ward', 'Scott Malone', 'Kevin Foley', 'Matt Doherty', 'Karl Henry', 'Adlène Guédioura', ""Jamie O'Hara"", 'Nenad Milijas', 'David Edwards', 'David Jones', 'David Davis', 'Nathan Rooney', 'Stephen Hunt', 'Ashley Hemmings', 'Matt Jarvis', 'Michael Kightly', 'Adam Hammill', 'Geoffrey Mujangi Bia', 'Kevin Doyle', 'Steven Fletcher', 'Sylvan Ebanks-Blake', 'Andy Keogh', 'Marcus Bent', 'Sam Vokes', 'Leigh Griffiths', 'Sam Winnall']"
2010,Wigan Athletic,"['Chris Kirkland', 'Ali Al-Habsi', 'Mike Pollitt', 'Lee Nicholls', 'Antolín Alcaraz', 'Gary Caldwell', 'Steven Caldwell', 'Steve Gohouri', 'Adrián López', 'Jordan Robinson', 'Román Golobart', 'Maynor Figueroa', 'Jordan Mustoe', 'Ronnie Stam', 'Emmerson Boyce', 'Adam Buxton', 'Hendry Thomas', 'Mohamed Diamé', 'James McCarthy', 'Ben Watson', 'Tom Cleverley', 'Jordi Gómez', 'James McArthur', 'Callum Morris', 'Daniel Redmond', 'Victor Moses', 'Jason Koumas', 'Daniël de Ridder', ""Charles N'Zogbia"", 'Callum McManaman', 'Hugo Rodallega', 'Mauro Boselli', 'Franco Di Santo', 'Jason Scotland', 'Conor Sammon']"
2010,FC Blackpool,"['Matt Gilks', 'Richard Kingson', 'Paul Rachubka', 'Mark Halstead', 'Chris Kettings', 'Josh Roberts', 'Ian Evatt', 'Craig Cathcart', 'Chris Basham', 'Rob Edwards', 'Dekel Keinan', 'Alex Baptiste', 'Ashley Eastham', 'Biko Bradnock-Brennan', 'Stephen Crainey', 'Salaheddine Sbaï', 'Adam Dodd', 'Neal Eardley', 'Danny Coid', 'Pa Modou Jobe', 'David Vaughan', 'Malaury Martin', 'Charlie Adam', 'Ludovic Sylvestre', 'Keith Southern', 'Jason Puncheon', 'Stephen Husband', 'Liam Tomsett', 'Kingsley Francis-Reynolds', 'Andy Reid', 'David Carney', 'Elliot Grandin', 'Ishmel Demontagnac', 'Tom Barkhuizen', 'Gary Taylor-Fletcher', 'Matt Phillips', 'Billy Clarke', 'Jason Euell', 'Luke Varney', 'Sergey Kornilenko', 'DJ Campbell', 'Marlon Harewood', 'James Beattie', 'Brett Ormerod', 'Louis Almond']"
2011,Manchester City,"['Joe Hart', 'Costel Pantilimon', 'Stuart Taylor', 'Vincent Kompany', 'Joleon Lescott', 'Stefan Savic', 'Kolo Touré', 'Nedum Onuoha', 'Dedryck Boyata', 'Karim Rekik', 'Gaël Clichy', 'Aleksandar Kolarov', 'Wayne Bridge', 'Razak Nuhu', 'Micah Richards', 'Pablo Zabaleta', 'Nigel de Jong', 'Gareth Barry', 'Michael Johnson', 'Owen Hargreaves', 'Yaya Touré', 'James Milner', 'David Pizarro', 'Abdul Razak', 'David Silva', 'Samir Nasri', 'Denis Suárez', 'Joan Román', 'Luca Scapuzzi', 'Adam Johnson', 'Shaun Wright-Phillips', 'Carlos Tevez', 'Sergio Agüero', 'Mario Balotelli', 'Edin Dzeko', 'Emmanuel Adebayor']"
2011,Manchester United,"['David de Gea', 'Anders Lindegaard', 'Tomasz Kuszczak', 'Ben Amos', 'Nemanja Vidic\u200e', 'Phil Jones', 'Chris Smalling', 'Jonny Evans', 'Rio Ferdinand', 'Michael Keane', 'Reece Brown', 'Tom Thorpe', 'Ashley Young', 'Patrice Evra', 'Marnick Vermijl', 'Zeki Fryers', 'Antonio Valencia', 'Rafael', 'Fábio', 'Ritchie De Laet', 'Michael Carrick', 'Anderson', 'Darren Fletcher', 'Tom Cleverley', 'Darron Gibson', 'Paul Pogba', 'Paul Scholes', 'Larnell Cole', 'Ryan Giggs', 'Ji-sung Park', 'Ravel Morrison', 'Jesse Lingard', 'Nani', 'Wayne Rooney', 'Chicharito', 'Danny Welbeck', 'Dimitar Berbatov', 'Mame Diouf', 'Federico Macheda', 'Michael Owen', 'Will Keane']"
2011,FC Chelsea,"['Petr Cech', 'Ross Turnbull', 'Hilário', 'Jamal Blackman', 'David Luiz', 'John Terry', 'Gary Cahill', 'Alex', 'Ashley Cole', 'Ryan Bertrand', 'Branislav Ivanovic', 'Bosingwa', 'Paulo Ferreira', 'Michael Essien', 'John Obi Mikel', 'Oriol Romeu', 'Sam Hutchinson', 'Nathaniel Chalobah', 'Ramires', 'Raúl Meireles', 'Frank Lampard', 'Josh McEachran', 'Juan Mata', 'Lucas Piazón', 'Salomon Kalou', 'Florent Malouda', 'Yossi Benayoun', 'Fernando Torres', 'Daniel Sturridge', 'Romelu Lukaku', 'Didier Drogba', 'Nicolas Anelka']"
2011,FC Arsenal,"['Wojciech Szczesny', 'Lukasz Fabianski', 'Vito Mannone', 'Manuel Almunia', 'Emiliano Martínez', 'Thomas Vermaelen', 'Laurent Koscielny', 'Per Mertesacker', 'Johan Djourou', 'Sébastien Squillaci', 'Ignasi Miquel', 'Daniel Boateng', 'André Santos', 'Kieran Gibbs', 'Armand Traoré', 'Jernade Meade', 'Bacary Sagna', 'Carl Jenkinson', 'Alex Song', 'Francis Coquelin', 'Emmanuel Frimpong', 'Craig Eastmond', 'Nico Yennaris', 'Jack Wilshere', 'Mikel Arteta', 'Alex Oxlade-Chamberlain', 'Aaron Ramsey', 'Abou Diaby', 'Henri Lansbury', 'Oguzhan Özyakup', 'Samir Nasri', 'Tomas Rosicky', 'Gilles Sunu', 'Gervinho', 'Andrey Arshavin', 'Sanchez Watt', 'Theo Walcott', 'Yossi Benayoun', 'Ryo Miyaichi', 'Robin van Persie', 'Nicklas Bendtner', 'Marouane Chamakh', 'Chu-young Park', 'Thierry Henry', 'Chuks Aneke']"
2011,Tottenham Hotspur,"['Heurelho Gomes', 'Brad Friedel', 'Carlo Cudicini', 'Younès Kaboul', 'Michael Dawson', 'Vedran Corluka', 'Sébastien Bassong', 'Steven Caulker', 'William Gallas', 'Ledley King', 'Bongani Khumalo', 'Ryan Nelsen', 'Benoît Assou-Ekotto', 'Danny Rose', 'Kyle Walker', 'Kyle Naughton', 'Adam Smith', 'Ryan Fredericks', 'Jack Barthram', 'Sandro', 'Tom Huddlestone', 'Jake Livermore', 'Kevin Stewart', 'Luka Modric', 'Scott Parker', 'Jermaine Jenas', 'John Bostock', 'Massimo Luongo', 'Tom Carroll', 'Jake Nicholson', 'Dean Parrett', 'David Bentley', 'Steven Pienaar', 'Rafael van der Vaart', 'Niko Kranjcar', 'Cristian Ceballos', 'Alex Pritchard', 'Simon Dawkins', 'Gareth Bale', 'Aaron Lennon', 'Iago Falque', 'Andros Townsend', 'Giovani dos Santos', 'Emmanuel Adebayor', 'Jermain Defoe', 'Roman Pavlyuchenko', 'Peter Crouch', 'Louis Saha', 'Harry Kane', 'Cameron Lancaster']"
2011,FC Liverpool,"['Pepe Reina', 'Brad Jones', 'Doni', 'Péter Gulácsi', 'Martin Skrtel', 'Daniel Agger', 'Sebastián Coates', 'Jamie Carragher', 'Danny Wilson', 'Jack Robinson', 'José Enrique', 'Fábio Aurélio', 'Glen Johnson', 'Martin Kelly', 'Jon Flanagan', 'Lucas Leiva', 'Jay Spearing', 'Steven Gerrard', 'Raúl Meireles', 'Jordan Henderson', 'Charlie Adam', 'Jonjo Shelvey', 'Stewart Downing', 'Maxi Rodríguez', 'Craig Bellamy', 'Raheem Sterling', 'Dirk Kuyt', 'Luis Suárez', 'Andy Carroll', ""David N'Gog"", 'Nathan Eccleston']"
2011,FC Everton,"['Tim Howard', 'Jan Mucha', 'Marcus Hahnemann', 'Jack Rodwell', 'Phil Jagielka', 'Johnny Heitinga', 'Sylvain Distin', 'Shkodran Mustafi', 'Shane Duffy', 'Leighton Baines', 'Seamus Coleman', 'Tony Hibbert', 'Phil Neville', 'Marouane Fellaini', 'Mikel Arteta', 'Ross Barkley', 'Leon Osman', 'Darron Gibson', 'Adam Forshaw', 'James Wallace', 'Steven Pienaar', 'Diniyar Bilyaletdinov', 'Tim Cahill', 'Jose Baxter', 'Royston Drenthe', 'Landon Donovan', 'James McFadden', 'Nikica Jelavic', 'Victor Anichebe', 'Jermaine Beckford', 'Magaye Gueye', 'Denis Stracqualursi', 'Tolis Vellios', 'Louis Saha', 'João Silva', 'Conor McAleny']"
2011,Newcastle United,"['Tim Krul', 'Fraser Forster', 'Steve Harper', 'Rob Elliot', 'Ole Söderberg', 'Fabricio Coloccini', 'Steven Taylor', 'Mike Williamson', 'Tamás Kádár', 'Paul Dummett', 'Jeff Henderson', 'Davide Santon', 'Danny Simpson', 'Ryan Taylor', 'James Tavernier', 'Cheik Tioté', 'James Perch', 'Yohan Cabaye', 'Joey Barton', 'Danny Guthrie', 'Dan Gosling', 'Alan Smith', 'Mehdi Abeid', 'Jonás Gutiérrez', 'Shane Ferguson', 'Hatem Ben Arfa', 'Sylvain Marveaux', 'Sammy Ameobi', 'Gabriel Obertan', 'Ryan Donaldson', 'Haris Vuckic', 'Papiss Cissé', 'Demba Ba', 'Leon Best', 'Shola Ameobi', 'Peter Lövenkrands', 'Nile Ranger']"
2011,AFC Sunderland,"['Simon Mignolet', 'Craig Gordon', 'Keiren Westwood', 'Trevor Carson', 'Michael Turner', ""John O'Shea"", 'Anton Ferdinand', 'Titus Bramble', 'Wes Brown', 'Matthew Kilgallon', 'Marcos Angeleri', 'Sotiris Kyrgiakos', 'John Egan', 'Louis Laing', 'Kieran Richardson', 'Wayne Bridge', 'George McCartney', 'Phil Bardsley', 'Ahmed El Mohamady', 'Lee Cattermole', 'Jack Colback', 'David Vaughan', 'Adam Reed', 'Sebastian Larsson', 'Craig Gardner', 'David Meyler', 'James McClean', 'Stéphane Sessègnon', 'Craig Lynch', 'Jordan Cook', 'Asamoah Gyan', 'Nicklas Bendtner', 'Connor Wickham', 'Fraizer Campbell', 'Dong-won Ji', 'Ryan Noble']"
2011,Aston Villa,"['Shay Given', 'Brad Guzan', 'Andy Marshall', 'James Collins', 'Carlos Cuéllar', 'Richard Dunne', 'Ciaran Clark', 'Nathan Baker', 'Shane Lowry', 'Derrick Williams', 'Stephen Warnock', 'Enda Stevens', 'Alan Hutton', 'Luke Young', 'Eric Lichaj', 'Habib Bèye', 'Jean Makoun', 'Chris Herd', 'Jonathan Hogg', 'Jermaine Jenas', 'Barry Bannan', 'Fabian Delph', 'Gary Gardner', 'Stiliyan Petrov', 'Samir Carruthers', 'Marc Albrighton', 'Stephen Ireland', 'Andreas Weimann', 'Daniel Johnson', 'Jack Grealish', ""Charles N'Zogbia"", 'Graham Burke', 'Darren Bent', 'Gabriel Agbonlahor', 'Robbie Keane', 'Nathan Delfouneso', 'Emile Heskey']"
2011,FC Fulham,"['David Stockdale', 'Mark Schwarzer', 'Neil Etheridge', 'Csaba Somogyi', 'Brede Hangeland', 'Philippe Senderos', 'Aaron Hughes', 'Matthew Briggs', 'Rafik Halliche', 'John Arne Riise', 'Stephen Kelly', 'Zdenek Grygera', 'Mahamadou Diarra', 'Chris Baird', 'Dickson Etuhu', 'Mousa Dembélé', 'Steve Sidwell', 'Pajtim Kasami', 'Danny Murphy', 'Marcel Gecov', 'Jonathan Greening', 'Alex Smith', 'Tom Donegan', 'Damien Duff', 'Simon Davies', 'Björn Helge Riise', 'Bryan Ruiz', 'Kerim Frei', 'Alexander Kacaniklic', 'Clint Dempsey', 'Bobby Zamora', 'Pavel Pogrebnyak', 'Andy Johnson', 'Orlando Sá', 'Lauri Dalla Valle', 'Marcello Trotta']"
2011,Bolton Wanderers,"['Ádám Bogdán', 'Jussi Jääskeläinen', 'Rob Lainton', 'Jay Lynch', 'Gary Cahill', 'David Wheater', 'Dedryck Boyata', 'Tim Ream', 'Zat Knight', 'Mark Connolly', 'Marcos Alonso', 'Paul Robinson', 'Ricardo Gardner', 'Adam Blakeman', 'Tyrone Mears', 'Sam Ricketts', 'Grétar Steinsson', 'Joe Riley', 'Nigel Reo-Coker', 'Sean Davis', 'Stuart Holden', 'Fabrice Muamba', 'Mark Davies', 'Darren Pratley', 'Josh Vela', 'Gregg Wylde', 'Gaël Kakuta', 'Tuncay Sanli', 'Martin Petrov', 'Chung-yong Lee', 'Chris Eagles', 'Ryo Miyaichi', ""Michael O'Halloran"", 'Robbie Blake', ""David N'Gog"", 'Marvin Sordell', 'Ivan Klasnic', 'Kevin Davies']"
2011,Stoke City,"['Asmir Begovic', 'Thomas Sörensen', 'Carlo Nash', 'Robert Huth', 'Ryan Shawcross', 'Marc Wilson', 'Ryan Shotton', 'Jonathan Woodgate', 'Matthew Upson', 'Danny Collins', 'Andrew Davies', 'Danny Higginbotham', 'Danny Pugh', 'Andy Wilkinson', 'Michael Clarkson', 'Wilson Palacios', 'Glenn Whelan', 'Salif Diao', 'Diego Arismendi', 'Dean Whitehead', 'Michael Tonge', 'Rory Delap', 'Tom Soares', 'Lucas Dawson', 'Matthew Etherington', 'Jonathan Walters', 'Jermaine Pennant', 'Peter Crouch', 'Kenwyne Jones', 'Cameron Jerome', 'Ricardo Fuller', 'Mamady Sidibé']"
2011,Queens Park Rangers,"['Paddy Kenny', 'Radek Cerny', 'Brian Murphy', 'Elvijs Putnins', 'Nedum Onuoha', 'Anton Ferdinand', 'Bradley Orr', 'Matthew Connolly', 'Kaspars Gorkss', 'Clint Hill', 'Fitz Hall', 'Peter Ramage', 'Danny Shittu', 'Danny Gabbidon', 'Bruno Perone', 'Michael Harriman', 'Taye Taiwo', 'Armand Traoré', 'Luke Young', 'Jordan Gibbons', 'Samba Diakité', 'Shaun Derry', 'Adel Taarabt', 'Joey Barton', 'Alejandro Faurlín', 'Ákos Buzsáky', 'Martin Rowlands', 'Jason Puncheon', 'Kieron Dyer', 'Hogan Ephraim', 'Petter Vaagan Moen', 'Ángelo Balanta', 'Lee Cook', 'Bruno Andrade', 'Shaun Wright-Phillips', 'Djibril Cissé', 'Bobby Zamora', 'Jamie Mackie', 'Federico Macheda', 'DJ Campbell', 'Jay Bothroyd', 'Tommy Smith', 'Rowan Vine', 'Patrick Agyemang', 'Rob Hulse', 'Heidar Helguson', 'Antonio German', 'Troy Hewitt']"
2011,Blackburn Rovers,"['Paul Robinson', 'Mark Bunn', 'Jake Kean', 'Sebastian Usai', 'Christopher Samba', 'Scott Dann', 'Grant Hanley', 'Gaël Givet', 'Bradley Orr', 'Ryan Nelsen', 'Hérold Goulon', 'Myles Anderson', 'Martin Olsson', 'Marcus Olsson', 'Adam Henley', 'Míchel Salgado', 'Steven Nzonzi', 'Radosav Petrovic', 'Jason Lowe', 'Morten Gamst Pedersen', 'Vince Grella', 'Amine Linganzi', 'Brett Emerton', 'Josh Morris', 'Mauro Formica', 'David Dunn', 'Bruno Ribeiro', 'Robbie Cotton', 'Junior Hoilett', 'Simon Vukcevic', 'Rubén Rochina', 'Yakubu Aiyegbeni', 'Anthony Modeste', 'David Goodwillie', 'Jordan Slew', 'Nick Blackman', 'Jason Roberts']"
2011,Wolverhampton Wanderers,"['Wayne Hennessey', 'Dorus de Vries', 'Carl Ikeme', 'Roger Johnson', 'Sébastien Bassong', 'Christophe Berra', 'Richard Stearman', 'Ronald Zubar', 'George Elokobi', 'Jody Craddock', 'Stephen Ward', 'Jamie Reckord', 'Kevin Foley', 'Matt Doherty', 'Karl Henry', 'Emmanuel Frimpong', 'Eggert Gunnthór Jónsson', 'Adlène Guédioura', ""Jamie O'Hara"", 'David Edwards', 'Nenad Milijas', 'David Davis', 'Jack Price', 'Anthony Forde', 'Stephen Hunt', 'Matt Jarvis', 'Michael Kightly', 'Johnny Gorman', 'Adam Hammill', 'Steven Fletcher', 'Kevin Doyle', 'Sylvan Ebanks-Blake', 'Stefan Maierhofer', 'Andy Keogh', 'Sam Vokes', 'Leigh Griffiths', 'James Spray']"
2011,Swansea City,"['Michel Vorm', 'José Moreira', 'Gerhard Tremmel', 'Ashley Williams', 'Steven Caulker', 'Vangelis Moras', 'Alan Tate', 'Garry Monk', 'Darnel Situ', 'Joe Walsh', 'Neil Taylor', 'Fede Bessone', 'Ángel Rangel', 'Jazz Richards', 'Curtis Obeng', 'Daniel Alfei', 'Josh McEachran', 'Joe Allen', 'Leon Britton', 'Ferrie Bodde', 'Kemy Agustien', 'Andrea Orlandi', 'Mark Gower', 'Lee Lucas', 'Scott Donnelly', 'Gylfi Sigurdsson', 'Scott Sinclair', 'Wayne Routledge', 'Nathan Dyer', 'Gwion Edwards', 'Danny Graham', 'Leroy Lita', 'Stephen Dobbie', 'Luke Moore']"
2011,Wigan Athletic,"['Ali Al-Habsi', 'Chris Kirkland', 'Mike Pollitt', 'Lee Nicholls', 'Antolín Alcaraz', 'Gary Caldwell', 'Steve Gohouri', 'Adrián López', 'Jean Beausejour', 'Maynor Figueroa', 'Patrick van Aanholt', 'Jordan Mustoe', 'Ronnie Stam', 'Emmerson Boyce', 'Hendry Thomas', 'James McCarthy', 'Mohamed Diamé', 'Ben Watson', 'Jordi Gómez', 'James McArthur', 'David Jones', 'Daniel Redmond', 'Victor Moses', 'Shaun Maloney', 'Albert Crusat', 'Callum McManaman', 'Hugo Rodallega', 'Franco Di Santo', 'Conor Sammon', 'Nouha Dicko']"
2011,West Bromwich Albion,"['Ben Foster', 'Márton Fülöp', 'Luke Daniels', 'Jonas Olsson', 'Liam Ridgewell', 'Gabriel Tamas', 'Gonzalo Jara', 'Gareth McAuley', 'Craig Dawson', 'James Hurst', 'Paul Downing', 'Marek Cech', 'Nicky Shorey', 'Joe Mattock', 'Steven Reid', 'Billy Jones', 'Youssouf Mulumbu', 'Paul Scharner', 'Chris Brunt', 'James Morrison', 'Graham Dorrans', 'Keith Andrews', 'Zoltán Gera', 'George Thorne', 'Sam Mantom', 'Somen Tchoyi', 'Scott Allan', 'Jerome Thomas', 'Peter Odemwingie', 'Shane Long', 'Simon Cox', 'Marc-Antoine Fortuné', 'Chris Wood', 'Roman Bednar', 'Saido Berahino', 'Kemar Roofe']"
2011,Norwich City,"['John Ruddy', 'Declan Rudd', 'Jed Steer', 'Ryan Bennett', 'Russell Martin', 'Leon Barnett', 'Elliott Ward', 'Zak Whitbread', 'Daniel Ayala', 'Marc Tierney', 'Adam Drury', 'Kyle Naughton', 'Ritchie De Laet', 'Jonathan Howson', 'Andrew Surman', 'Bradley Johnson', 'Andrew Crofts', 'David Fox', 'Korey Smith', 'Simon Lappin', 'Elliott Bennett', 'Wes Hoolahan', 'Anthony Pilkington', 'Grant Holt', 'Steve Morison', 'James Vaughan', 'Simeon Jackson', 'Chris Martin', 'Aaron Wilbraham']"
2012,Manchester City,"['Joe Hart', 'Costel Pantilimon', 'Richard Wright', 'Eirik Johansen', 'Vincent Kompany', 'Matija Nastasic', 'Jack Rodwell', 'Joleon Lescott', 'Stefan Savic', 'Kolo Touré', 'Karim Rekik', 'Dedryck Boyata', 'Courtney Meppen-Walter', 'Gaël Clichy', 'Aleksandar Kolarov', 'Wayne Bridge', 'Micah Richards', 'Pablo Zabaleta', 'Maicon', 'Javi García', 'Gareth Barry', 'Nigel de Jong', 'George Evans', 'Yaya Touré', 'James Milner', 'Abdisalam Ibrahim', 'Abdul Razak', 'Jérémy Hélan', 'David Silva', 'Samir Nasri', 'Denis Suárez', 'Scott Sinclair', 'Luca Scapuzzi', 'Adam Johnson', 'Rony Lopes', 'Carlos Tevez', 'Sergio Agüero', 'Mario Balotelli', 'Edin Dzeko', 'John Guidetti', 'Alex Nimely']"
2012,Manchester United,"['David de Gea', 'Anders Lindegaard', 'Ben Amos', 'Sam Johnstone', 'Nemanja Vidic\u200e', 'Phil Jones', 'Chris Smalling', 'Jonny Evans', 'Rio Ferdinand', 'Michael Keane', 'Scott Wootton', 'Ashley Young', 'Patrice Evra', 'Alexander Büttner', 'Marnick Vermijl', 'Antonio Valencia', 'Rafael', 'Fábio', 'Michael Carrick', 'Tom Cleverley', 'Anderson', 'Darren Fletcher', 'Paul Scholes', 'Ryan Tunnicliffe', 'Larnell Cole', 'Robbie Brady', 'Ryan Giggs', 'Shinji Kagawa', 'Nick Powell', 'Jesse Lingard', 'Nani', 'Wilfried Zaha', 'Adnan Januzaj', 'Wayne Rooney', 'Robin van Persie', 'Chicharito', 'Danny Welbeck', 'Dimitar Berbatov', 'Ángelo Henríquez', 'Federico Macheda', 'Joshua King']"
2012,FC Chelsea,"['Petr Cech', 'Ross Turnbull', 'Hilário', 'David Luiz', 'Gary Cahill', 'John Terry', 'Nathan Aké', 'Andreas Christensen', 'Ashley Cole', 'Ryan Bertrand', 'Branislav Ivanovic', 'César Azpilicueta', 'Paulo Ferreira', 'John Obi Mikel', 'Michael Essien', 'Oriol Romeu', 'Nathaniel Chalobah', 'Ramires', 'Raúl Meireles', 'Josh McEachran', 'Frank Lampard', 'George Saville', 'Victor Moses', 'Juan Mata', 'Oscar', 'Marko Marin', 'Lucas Piazón', 'Eden Hazard', 'Florent Malouda', 'Yossi Benayoun', 'Fernando Torres', 'Demba Ba', 'Romelu Lukaku', 'Daniel Sturridge']"
2012,FC Arsenal,"['Wojciech Szczesny', 'Lukasz Fabianski', 'Vito Mannone', 'Emiliano Martínez', 'James Shea', 'Thomas Vermaelen', 'Per Mertesacker', 'Laurent Koscielny', 'Johan Djourou', 'Sébastien Squillaci', 'Martin Angha', 'Ignasi Miquel', 'Sead Hajrovic', 'Elton Monteiro', 'Nacho Monreal', 'Kieran Gibbs', 'André Santos', 'Jernade Meade', 'Bacary Sagna', 'Carl Jenkinson', 'Héctor Bellerín', 'Francis Coquelin', 'Emmanuel Frimpong', 'Nico Yennaris', 'Jack Wilshere', 'Santi Cazorla', 'Alex Oxlade-Chamberlain', 'Mikel Arteta', 'Aaron Ramsey', 'Abou Diaby', 'Thomas Eisfeld', 'Tomas Rosicky', 'Gervinho', 'Andrey Arshavin', 'Theo Walcott', 'Ryo Miyaichi', 'Serge Gnabry', 'Lukas Podolski', 'Olivier Giroud', 'Marouane Chamakh', 'Zak Ansah', 'Chuba Akpom']"
2012,Tottenham Hotspur,"['Hugo Lloris', 'Heurelho Gomes', 'Brad Friedel', 'Carlo Cudicini', 'Jordan Archer', 'Jan Vertonghen', 'Younès Kaboul', 'Michael Dawson', 'Steven Caulker', 'William Gallas', 'Benoît Assou-Ekotto', 'Danny Rose', 'Zeki Fryers', 'Kyle Walker', 'Kyle Naughton', 'Adam Smith', 'Sandro', 'Tom Huddlestone', 'Jake Livermore', 'Kevin Stewart', 'Mousa Dembélé', 'Lewis Holtby', 'Scott Parker', 'Jermaine Jenas', 'Tom Carroll', 'Ryan Mason', 'Dean Parrett', 'David Bentley', 'Rafael van der Vaart', 'Gylfi Sigurdsson', 'Cristian Ceballos', 'Gareth Bale', 'Aaron Lennon', 'Iago Falque', 'Andros Townsend', 'Clint Dempsey', 'Emmanuel Adebayor', 'Jermain Defoe', 'Harry Kane', 'Jonathan Obika', 'Shaq Coulthirst']"
2012,FC Liverpool,"['Pepe Reina', 'Brad Jones', 'Péter Gulácsi', 'Danny Ward', 'Daniel Agger', 'Martin Skrtel', 'Sebastián Coates', 'Danny Wilson', 'Jamie Carragher', 'Conor Coady', 'Jack Robinson', 'Stephen Sama', 'Lloyd Jones', 'José Enrique', 'Glen Johnson', 'Martin Kelly', 'Andre Wisdom', 'Jon Flanagan', 'Lucas Leiva', 'Nuri Sahin', 'Jay Spearing', 'Dani Pacheco', 'Joe Allen', 'Steven Gerrard', 'Jordan Henderson', 'Jonjo Shelvey', 'Charlie Adam', 'Philippe Coutinho', 'Joe Cole', 'Fabio Borini', 'Raheem Sterling', 'Stewart Downing', 'Oussama Assaidi', 'Suso', 'Jordon Ibe', 'Luis Suárez', 'Daniel Sturridge', 'Andy Carroll', 'Samed Yesil', 'Adam Morgan', 'Jerome Sinclair']"
2012,Newcastle United,"['Tim Krul', 'Steve Harper', 'Rob Elliot', 'Jak Alnwick', 'Mapou Yanga-Mbiwa', 'Fabricio Coloccini', 'Steven Taylor', 'Mike Williamson', 'Curtis Good', 'Paul Dummett', 'Remie Streete', 'Davide Santon', 'Massadio Haidara', 'Mathieu Debuchy', 'Danny Simpson', 'Ryan Taylor', 'James Tavernier', 'Cheik Tioté', 'Vurnon Anita', 'James Perch', 'Yohan Cabaye', 'Moussa Sissoko', 'Gaël Bigirimana', 'Dan Gosling', 'Romain Amalfitano', 'Mehdi Abeid', 'Jonás Gutiérrez', 'Shane Ferguson', 'Hatem Ben Arfa', 'Sylvain Marveaux', 'Yoan Gouffran', 'Sammy Ameobi', 'Gabriel Obertan', 'Adam Campbell', 'Haris Vuckic', 'Demba Ba', 'Papiss Cissé', 'Shola Ameobi', 'Nile Ranger']"
2012,FC Everton,"['Tim Howard', 'Jan Mucha', 'Mason Springthorpe', 'Phil Jagielka', 'Johnny Heitinga', 'John Stones', 'Sylvain Distin', 'Shane Duffy', 'Tyias Browning', 'Leighton Baines', 'Bryan Oviedo', 'Luke Garbutt', 'Seamus Coleman', 'Tony Hibbert', 'Phil Neville', 'Marouane Fellaini', 'Ross Barkley', 'Leon Osman', 'Darron Gibson', 'Thomas Hitzlsperger', 'Francisco Júnior', 'Steven Pienaar', 'Kevin Mirallas', 'Matty Kennedy', 'Steven Naismith', 'Nikica Jelavic', 'Victor Anichebe', 'Magaye Gueye', 'Tolis Vellios']"
2012,AFC Sunderland,"['Simon Mignolet', 'Keiren Westwood', ""John O'Shea"", 'Kader Mangane', 'Carlos Cuéllar', 'Titus Bramble', 'Matthew Kilgallon', 'Wes Brown', 'Scott Harrison', 'John Egan', 'Danny Rose', 'Kieran Richardson', 'David Ferguson', 'Phil Bardsley', 'Ahmed El Mohamady', 'Liam Marrs', 'Jack Colback', 'Lee Cattermole', ""Alfred N'Diaye"", 'David Vaughan', 'Craig Gardner', 'Sebastian Larsson', 'David Meyler', 'Billy Knott', 'Jordan Laidler', 'James McClean', 'Stéphane Sessègnon', 'Adam Johnson', 'Adam Mitchell', 'James McFadden', 'Steven Fletcher', 'Connor Wickham', 'Danny Graham', 'Fraizer Campbell', 'Dong-won Ji', 'Louis Saha', 'Mikael Mandron']"
2012,Queens Park Rangers,"['Júlio César', 'Rob Green', 'Radek Cerny', 'Brian Murphy', 'Christopher Samba', 'Nedum Onuoha', 'Anton Ferdinand', 'Tal Ben Haim', 'Clint Hill', 'Ryan Nelsen', 'Max Ehmer', 'Michael Harriman', 'Armand Traoré', 'Seok-yeong Yun', 'Fábio', 'Bosingwa', 'Luke Young', 'Stéphane Mbia', 'Samba Diakité', 'Shaun Derry', 'Adel Taarabt', 'Esteban Granero', 'Jermaine Jenas', 'Alejandro Faurlín', 'Kieron Dyer', 'Hogan Ephraim', 'Ji-sung Park', 'Junior Hoilett', 'Shaun Wright-Phillips', 'Andros Townsend', 'Loïc Rémy', 'Jamie Mackie', 'Bobby Zamora', 'Djibril Cissé', 'Andy Johnson', 'DJ Campbell', 'Jay Bothroyd', 'Rob Hulse']"
