Season,Team,Player Names
2011,1.FC Kaiserslautern,"['Kevin Trapp', 'Tobias Sippel', 'Marco Knaller', 'Marius Müller', 'Rodnei', 'Jan Simunek', 'Martin Amedick', 'Mathias Abel', 'Anthar Yahia', 'Jiri Bilek', 'Willi Orbán', 'Dominique Heintz', 'Lucão', 'Steven Zellner', 'Leon Jessen', 'Alexander Bugera', 'Florian Dick', 'Ariel Borysiuk', 'Christian Tiffert', 'Thanos Petsos', 'Oliver Kirch', 'Pierre De Wit', 'Olcay Sahan', 'Gil Vermouth', 'Clemens Walch', 'Konstantinos Fortounis', 'Ivo Ilicevic', 'Julian-Maurice Derstroff', 'Itay Shechter', 'Dorge Kouemaha', 'Iliyan Mitsanski', 'Sandro Wagner', 'Richard Sukuta-Pasu', 'Adam Nemec', 'Nicolai Jörgensen', 'Jakub Swierczok', 'Andrew Wooten']"
2011,FC Augsburg,"['Simon Jentzsch', 'Mohamed Amsif', 'Ioannis Gelios', 'Sebastian Langkamp', 'Gibril Sankoh', 'Jan-Ingwer Callsen-Bracker', 'Uwe Möhrle', 'Jonas De Roeck', 'Andrew Sinkala', 'Marcel de Jong', 'Matthias Ostrzolek', 'Paul Verhaegh', 'Dominik Reinhardt', 'Marco Thiede', 'Hajime Hosogai', 'Daniel Baier', 'Lorenzo Davids', 'Moritz Nebel', 'Ja-cheol Koo', 'Jan Moravek', 'Daniel Brinkmann', 'Marcel Ndjeng', 'Axel Bellinghausen', 'Tobias Werner', 'Dawda Bah', 'Akaki Gogia', 'Nando Rafael', 'Sascha Mölders', 'Torsten Oehrl', 'Stephan Hain', 'Patrick Mayer', 'Edmond Kapllani']"
2012,FC Bayern München,"['Manuel Neuer', 'Tom Starke', 'Lukas Raeder', 'Maximilian Riedmüller', 'David Alaba', 'Jérôme Boateng', 'Dante', 'Holger Badstuber', 'Daniel Van Buyten', 'Diego Contento', 'Philipp Lahm', 'Rafinha', 'Mitchell Weiser', 'Vladimir Rankovic', 'Javi Martínez', 'Luiz Gustavo', 'Anatoliy Tymoshchuk', 'Emre Can', 'Bastian Schweinsteiger', 'Toni Kroos', 'Pierre-Emile Højbjerg', 'Xherdan Shaqiri', 'Patrick Weihrauch', 'Franck Ribéry', 'Arjen Robben', 'Thomas Müller', 'Mario Gómez', 'Mario Mandzukic', 'Claudio Pizarro']"
2012,Borussia Dortmund,"['Roman Weidenfeller', 'Mitchell Langerak', 'Zlatan Alomerovic', 'Mats Hummels', 'Neven Subotic', 'Felipe Santana', 'Koray Günter', 'Marc Hornschuh', 'Marcel Halstenberg', 'Marcel Schmelzer', 'Chris Löwe', 'Lukasz Piszczek', 'Kevin Großkreutz', 'Patrick Owomoyela', 'Sven Bender', 'Nuri Sahin', 'Sebastian Kehl', 'Oliver Kirch', 'Marvin Bakalorz', 'Ilkay Gündogan', 'Moritz Leitner', 'Mustafa Amini', 'Ivan Perisic', 'Mario Götze', 'Marco Reus', 'Leonardo Bittencourt', 'Jakub Blaszczykowski', 'Jonas Hofmann', 'Robert Lewandowski', 'Julian Schieber', 'Bálint Bajner']"
2012,FC Schalke 04,"['Timo Hildebrand', 'Ralf Fährmann', 'Lars Unnerstall', 'Benedikt Höwedes', 'Kyriakos Papadopoulos', 'Joel Matip', 'Roman Neustädter', 'Sead Kolasinac', 'Christoph Metzelder', 'Vasilios Pliatsikas', 'Dennis Erdmann', 'Kaan Ayhan', 'Christian Fuchs', 'Sergio Escudero', 'Atsuto Uchida', 'Marco Höger', 'Jermaine Jones', 'Anthony Annan', 'Lewis Holtby', 'Christoph Moritz', 'René Klingenburg', 'Michel Bastos', 'Ibrahim Afellay', 'Tranquillo Barnetta', 'Max Meyer', 'Julian Draxler', 'Jefferson Farfán', 'Manuel Torres', 'Raffael', 'Klaas-Jan Huntelaar', 'Teemu Pukki', 'Ciprian Marica', 'Edú', 'Chinedu Obasi']"
2012,Bayer 04 Leverkusen,"['Bernd Leno', 'Michael Rensing', 'David Yelldell', 'Niklas Lomb', 'Philipp Wollscheid', 'Ömer Toprak', 'Michal Kadlec', 'Daniel Schwaab', 'Manuel Friedrich', 'Julian Riedel', 'Sebastian Boenisch', 'Daniel Carvajal', 'Lars Bender', 'Stefan Reinartz', 'Simon Rolfes', 'Hajime Hosogai', 'Dominik Kohr', 'Erik Zenga', 'Jonas Meffert', 'Gonzalo Castro', 'Renato Augusto', 'Jens Hegeler', 'Luca Dürholtz', 'Carlinhos', 'Okan Aydin', 'Tobias Steffen', 'Kolja Pusch', 'André Schürrle', 'Junior Fernandes', 'Sidney Sam', 'Karim Bellarabi', 'Stefan Kießling', 'Arkadiusz Milik']"
2012,VfL Wolfsburg,"['Diego Benaglio', 'Marwin Hitz', 'Patrick Drewes', 'Marius Sauß', 'Ricardo Rodríguez', 'Simon Kjaer', 'Naldo', 'Makoto Hasebe', 'Emanuel Pogatetz', 'Felipe Lopes', 'Robin Knoche', 'Alexander Madlung', 'Sotiris Kyrgiakos', 'Vieirinha', 'Marcel Schäfer', 'Fagner', 'Michael Schulze', 'Christian Träsch', 'Slobodan Medojevic', 'Jan Polak', 'Josué', 'Kevin Pannewitz', 'Thomas Kahlenberg', 'Maximilian Arnold', 'Mateusz Klich', 'Ivan Perisic', 'Vaclav Pilar', 'Diego', 'Yohandry Orozco', 'Ferhan Hasani', 'Ashkan Dejagah', 'Bas Dost', 'Patrick Helmes', 'Ivica Olic', 'Srdjan Lakic', 'Rasmus Jönsson']"
2012,Hamburger SV,"['René Adler', 'Jaroslav Drobny', 'Tom Mickel', 'Sven Neuhaus', 'Heiko Westermann', 'Michael Mancienne', 'Jeffrey Bruma', 'Slobodan Rajković', 'Dennis Aogo', 'Marcell Jansen', 'Janek Sternberg', 'Dennis Diekmeier', 'Petr Jiracek', 'Milan Badelj', 'Tomás Rincón', 'Paul Scharner', 'Gojko Kacar', 'Christian Nørgaard', 'Tolgay Arslan', 'Per Ciljan Skjelbred', 'Robert Tesche', 'Jacopo Sala', 'Rafael van der Vaart', 'Zhi Gin Lam', 'Heung-min Son', 'Ivo Ilicevic', 'Maximilian Beister', 'Valmir Nafiu', 'Artjoms Rudnevs', 'Marcus Berg']"
2012,VfB Stuttgart,"['Sven Ulreich', 'André Weis', 'Marc Ziegler', 'Serdar Tasci', 'Georg Niedermeier', 'Francisco Rodríguez', 'Antonio Rüdiger', 'Felipe Lopes', 'Tim Hoogland', 'Benedikt Röcker', 'Michael Vitzthum', 'Gotoku Sakai', 'Cristian Molinaro', 'Arthur Boka', 'William Kvist', 'Rani Khedira', 'Mamadou Bah', 'Christian Gentner', 'Zdravko Kuzmanovic', 'Raphael Holzhauser', 'Alexandru Maxim', 'Daniel Didavi', 'Tamás Hajnal', 'Kevin Stöger', 'Johan Audel', 'Martin Harnik', 'Ibrahima Traoré', 'Tunay Torun', 'Christoph Hemlein', 'Vedad Ibisevic', 'Federico Macheda', 'Shinji Okazaki', 'Cacau', 'Soufian Benyamina']"
2012,Borussia Mönchengladbach,"['Marc-André ter Stegen', 'Christofer Heimeroth', 'Janis Blaswich', 'Niklas Bolten', 'Álvaro Domínguez', 'Håvard Nordtveit', 'Tony Jantschke', 'Martin Stranzl', 'Roel Brouwers', 'Niklas Dams', 'Oscar Wendt', 'Filip Daems', 'Matthias Zimmermann', 'Julian Korb', 'Granit Xhaka', 'Tolga Cigerci', 'Thorben Marx', 'Nico Brandenburger', 'Lukas Rupp', 'Alexander Ring', 'Alexander Mühling', 'Juan Arango', 'Amin Younes', 'Patrick Herrmann', 'Luuk de Jong', 'Mike Hanke', 'Peniel Mlapa', 'Igor de Camargo', 'Branimir Hrgota']"
2012,Hannover 96,"['Ron-Robert Zieler', 'Markus Miller', 'Samuel Sahin-Radlinger', 'Johan Djourou', 'Andre Hoffmann', 'Karim Haggui', 'Christian Schulz', 'Felipe Trevizan', 'Mario Eggimann', 'Jannik Löhden', 'Konstantin Rausch', 'Sébastien Pocognoli', 'Christian Pander', 'Ali Gökdemir', 'Niko Gießelmann', 'Hiroki Sakai', 'Steven Cherundolo', 'Sofian Chahed', 'Manuel Schmiedebach', 'França', 'Sascha Schünemann', 'Yannik Schulze', 'Sérgio da Silva Pinto', 'Leon Andreasen', 'Willi Evseev', 'Szabolcs Huszti', 'Lars Stindl', 'Deniz Aycicek', 'Adrian Nikci', 'Jan Schlaudraff', 'Mame Diouf', 'Mohammed Abdellaoue', 'Didier Ya Konan', 'Artur Sobiech', 'Deniz Kadah']"
2012,TSG 1899 Hoffenheim,"['Koen Casteels', 'Tim Wiese', 'Heurelho Gomes', 'Jens Grahl', 'Jannik Vestergaard', 'David Abraham', 'Marvin Compper', 'Matthieu Delpierre', 'Stefan Thesker', 'Chris', 'Niklas Süle', 'Matthias Jaissle', 'Pelle Jensen', 'Andreas Beck', 'Patrick Ochs', 'Luis Advíncula', 'Jeremy Toljan', 'Sebastian Rudy', 'Eugen Polanski', 'Danny Williams', 'Sandro Wieser', 'Denis Streker', 'Robin Szarka', 'Patrick Schorr', 'Sejad Salihovic', 'Tobias Weis', 'Afriyie Acquah', 'Andreas Ludwig', 'Ahmed Sassi', 'Stephan Schröck', 'Fabian Johnson', 'Vincenzo Grifo', 'Boris Vukcevic', 'Filip Malbasic', 'Junior Ponce', 'Kevin Volland', 'Roberto Firmino', 'Joselu', 'Eren Derdiyok', 'Igor de Camargo', 'Sven Schipplock', 'Takashi Usami', 'Michael Gregoritsch']"
2012,SV Werder Bremen,"['Sebastian Mielitz', 'Raphael Wolf', 'Richard Strebinger', 'Christian Vander', 'Sokratis Papastathopoulos', 'Sebastian Prödl', 'Assani Lukimya', 'Mateo Pavlovic', 'Cimo Röcker', 'Lukas Schmitz', 'Florian Hartherz', 'Theodor Gebre Selassie', 'Clemens Fritz', 'Aleksandar Ignjovski', 'Philipp Bargfrede', 'Tom Trybull', 'Zlatko Junuzovic', 'Felix Kroos', 'Aleksandar Stevanovic', 'Kevin De Bruyne', 'Aaron Hunt', 'Mehmet Ekici', 'Özkan Yildirim', 'Johannes Wurtz', 'Predrag Stevanovic', 'Eljero Elia', 'Levent Aycicek', 'Marko Arnautovic', 'Nils Petersen', 'Joseph Akpala', 'Niclas Füllkrug', 'Max Wegner']"
2012,Eintracht Frankfurt,"['Kevin Trapp', 'Oka Nikolov', 'Aykut Özer', 'Carlos Zambrano', 'Bamba Anderson', 'Marco Russ', 'Vadim Demidov', 'Heiko Butscher', 'Marc Oliver Kempf', 'Martin Amedick', 'Alexander Hien', 'Julian Dudda', 'Bastian Oczipka', 'Constant Djakpa', 'Sebastian Jung', 'Stefano Celozzi', 'Erik Wille', 'Pirmin Schwegler', 'Martin Lanig', 'Sebastian Rode', 'Marc Stendera', 'Benjamin Köhler', 'Sonny Kittel', 'Takashi Inui', 'Stefan Aigner', 'Karim Matmour', 'Alexander Meier', 'Srdjan Lakic', 'Erwin Hoffer', 'Dorge Kouemaha', 'Olivier Occéan']"
2012,SC Freiburg,"['Oliver Baumann', 'Daniel Batz', 'Alexander Schwolow', 'Matthias Ginter', 'Fallou Diagne', 'Immanuel Höhn', 'Pavel Krmas', 'Beg Ferati', 'Hendrick Zuck', 'Christian Günter', 'Jonathan Schmid', 'Mensur Mujdza', 'Oliver Sorg', 'Vegar Hedenstad', 'Julian Schuster', 'Marc Lais', 'Tim Albutat', 'Cédric Makiadi', 'Johannes Flum', 'Anton Putilo', 'Sebastian Kerk', 'Marco Terrazzino', 'Daniel Caligiuri', 'Ezequiel Calvente', 'Max Kruse', 'Jan Rosenthal', 'Karim Guédé', 'Sebastian Freis', 'Garra Dembélé', 'Erik Jendrisek', 'Ivan Santini', 'Mounir Bouziane']"
2012,1.FSV Mainz 05,"['Christian Wetklo', 'Heinz Müller', 'Loris Karius', 'Christian Mathenia', 'Jan Kirchhoff', 'Niko Bungert', 'Marco Caligiuri', 'Nikolce Noveski', 'Júnior Díaz', 'Bo Svensson', 'Stefan Bell', 'Radoslav Zabavnik', 'Zdenek Pospech', 'Benedikt Saller', 'Tobias Schilk', 'Nejmeddin Daghfous', 'Julian Baumgartlinger', 'Eugen Polanski', 'Niki Zimling', 'Elkin Soto', 'Nicolai Müller', 'Andreas Ivanschitz', 'Yunus Malli', 'Marcel Risse', 'Chinedu Ede', 'Ádám Szalai', 'Eric Maxim Choupo-Moting', 'Anthony Ujah', 'Shawn Parker', 'Nikita Rukavytsya', 'Ivan Klasnic', 'Petar Sliskovic']"
2012,1.FC Nürnberg,"['Raphael Schäfer', 'Patrick Rakovsky', 'Alexander Stephan', 'Benjamin Uphoff', 'Max Nawe', 'Timm Klose', 'Javier Pinola', 'Per Nilsson', 'Berkay Dabanli', 'Marcos António', 'Noah Korczowski', 'Niklas Stark', 'Marvin Plattenhardt', 'Adam Hlousek', 'Timothy Chandler', 'Hanno Balitsch', 'Mike Frantz', 'Timmy Simons', 'Sebastian Gärtner', 'Almog Cohen', 'Markus Feulner', 'Muhammed Ildiz', 'Hiroshi Kiyotake', 'Timo Gebhart', 'Philipp Klement', 'Robert Mak', 'Markus Mendler', 'Alexander Esswein', 'Tomas Pekhart', 'Sebastian Polter', 'Mu Kanazaki', 'Roussel Ngankam']"
2012,FC Augsburg,"['Mohamed Amsif', 'Simon Jentzsch', 'Alexander Manninger', 'Ioannis Gelios', 'Ragnar Klavan', 'Sebastian Langkamp', 'Jan-Ingwer Callsen-Bracker', 'Kevin Vogt', 'Michael Parkhurst', 'Gibril Sankoh', 'Matthias Strohmaier', 'Matthias Ostrzolek', 'Marcel de Jong', 'Paul Verhaegh', 'Dominik Reinhardt', 'Ronny Philp', 'Marco Thiede', 'Daniel Baier', 'Andreas Ottl', 'Ja-cheol Koo', 'Jan Moravek', 'Milan Petrzela', 'Knowledge Musona', 'Somen Tchoyi', 'Tobias Werner', 'Dawda Bah', 'André Hahn', 'Dong-won Ji', 'Sascha Mölders', 'Giovanni Sio', 'Torsten Oehrl', 'Aristide Bancé', 'Stephan Hain']"
2012,SpVgg Greuther Fürth,"['Wolfgang Hesl', 'Max Grün', 'Issa Ndoye', 'Tom Mickel', 'Mergim Mavraj', 'Lasse Sobiech', 'Thomas Kleine', 'Michael Hefele', 'Abdul Rahman Baba', 'Heinrich Schmidtgal', 'Matthias Zimmermann', 'Stephan Fürstner', 'Bernd Nehrig', 'József Varga', 'Thanos Petsos', 'Johannes Geis', 'Milorad Pekovic', 'Edgar Prib', 'Robert Zillner', 'Sebastian Tyrala', 'Sercan Sararer', 'Zoltán Stieber', 'Florian Trinks', 'Christopher Nöthe', 'Jung-bin Park', 'Felix Klaus', 'Tobias Mikkelsen', 'Tayfun Pektürk', 'Thomas Pledl', 'Stefan Lex', 'Nikola Djurdjic', 'Edú', 'Djiby Fall', 'Ilir Azemi', 'Gerald Asamoah', 'Kingsley Onuegbu', 'Franck Ohandza']"
2012,Fortuna Düsseldorf,"['Fabian Giefer', 'Robert Almer', 'Nikolaos Papadopoulos', 'Stelios Malezas', 'Juanan', 'Martin Latka', 'Leon Balogun', 'Bruno Soares', 'Jens Langeneke', 'Johannes van den Bergh', 'Cristian Ramírez', 'André Fomitschow', 'Tobias Levels', 'Du-ri Cha', 'Christian Weber', 'Tugrul Erat', 'Adam Bodzek', 'Ivan Paurevic', 'Evans Nyarko', 'Bastian Müller', 'Andreas Lambertz', 'Oliver Fink', 'Robert Tesche', 'Axel Bellinghausen', 'Ken Ilsö', 'Ronny Garbuschewski', 'Robbie Kruse', 'Mathis Bolly', 'Genki Omae', 'Andriy Voronin', 'Dani Schahin', 'Stefan Reisinger', 'Nando Rafael', 'Gerrit Wegkamp', 'Aliosman Aydin']"
2013,FC Bayern München,"['Manuel Neuer', 'Tom Starke', 'Lukas Raeder', 'Leopold Zingerle', 'Raif Husic', 'David Alaba', 'Jérôme Boateng', 'Dante', 'Holger Badstuber', 'Jan Kirchhoff', 'Daniel Van Buyten', 'Diego Contento', 'Ylli Sallahi', 'Philipp Lahm', 'Rafinha', 'Mitchell Weiser', 'Benno Schmitz', 'Javi Martínez', 'Luiz Gustavo', 'Bastian Schweinsteiger', 'Toni Kroos', 'Thiago', 'Pierre-Emile Højbjerg', 'Julian Green', 'Mario Götze', 'Xherdan Shaqiri', 'Alessandro Schöpf', 'Patrick Weihrauch', 'Franck Ribéry', 'Arjen Robben', 'Thomas Müller', 'Mario Mandzukic', 'Claudio Pizarro']"
2013,Borussia Dortmund,"['Roman Weidenfeller', 'Mitchell Langerak', 'Zlatan Alomerovic', 'Hendrik Bonmann', 'Mats Hummels', 'Neven Subotic', 'Sokratis Papastathopoulos', 'Koray Günter', 'Marian Sarr', 'Manuel Friedrich', 'Marcel Schmelzer', 'Jannik Bandowski', 'Lukasz Piszczek', 'Kevin Großkreutz', 'Erik Durm', 'Sven Bender', 'Nuri Sahin', 'Sebastian Kehl', 'Oliver Kirch', 'Ilkay Gündogan', 'Henrikh Mkhitaryan', 'Milos Jojic', 'Mustafa Amini', 'Marco Reus', 'Jakub Blaszczykowski', 'Jonas Hofmann', 'Tammo Harder', 'Robert Lewandowski', 'Pierre-Emerick Aubameyang', 'Julian Schieber', 'Marvin Ducksch']"
2013,FC Schalke 04,"['Ralf Fährmann', 'Timo Hildebrand', 'Lars Unnerstall', 'Benedikt Höwedes', 'Joel Matip', 'Kyriakos Papadopoulos', 'Roman Neustädter', 'Sead Kolasinac', 'Jan Kirchhoff', 'Felipe Santana', 'Tim Hoogland', 'Kaan Ayhan', 'Dennis Erdmann', 'Marvin Friedrich', 'Dennis Aogo', 'Christian Fuchs', 'Philipp Max', 'Atsuto Uchida', 'Marco Höger', 'Jermaine Jones', 'Anthony Annan', 'Marcel Sobottka', 'Leon Goretzka', 'Kevin-Prince Boateng', 'Max Meyer', 'Tranquillo Barnetta', 'Julian Draxler', 'Donis Avdijaj', 'Jefferson Farfán', 'Christian Clemens', 'Leroy Sané', 'Robert Leipertz', 'Klaas-Jan Huntelaar', 'Ádám Szalai', 'Teemu Pukki', 'Philipp Hofmann', 'Chinedu Obasi', 'Gerald Asamoah']"
2013,Bayer 04 Leverkusen,"['Bernd Leno', 'David Yelldell', 'Niklas Lomb', 'Andrés Palop', 'Ömer Toprak', 'Philipp Wollscheid', 'Emir Spahic', 'Malcolm Cacutalua', 'Sebastian Boenisch', 'Konstantinos Stafylidis', 'Giulio Donati', 'Roberto Hilbert', 'Danny da Costa', 'Lars Bender', 'Stefan Reinartz', 'Emre Can', 'Simon Rolfes', 'Dominik Kohr', 'Jonas Meffert', 'Gonzalo Castro', 'Andrés Guardado', 'Jens Hegeler', 'Alexander Mühling', 'Maximilian Wagener', 'Julian Brandt', 'Heung-min Son', 'Junior Fernandes', 'Robbie Kruse', 'Levin Öztunali', 'Sidney Sam', 'Karim Bellarabi', 'Seung-woo Ryu', 'Stefan Kießling', 'Arkadiusz Milik', 'Eren Derdiyok']"
2013,VfL Wolfsburg,"['Diego Benaglio', 'Max Grün', 'Patrick Drewes', 'Ricardo Rodríguez', 'Robin Knoche', 'Naldo', 'Timm Klose', 'Makoto Hasebe', 'Felipe Lopes', 'Moritz Sprenger', 'Vieirinha', 'Marcel Schäfer', 'Patrick Ochs', 'Luiz Gustavo', 'Christian Träsch', 'Junior Malanda', 'Slobodan Medojevic', 'Tolga Cigerci', 'Jan Polak', 'Maximilian Arnold', 'Ja-cheol Koo', 'Willi Evseev', 'Paul Seguin', 'Ivan Perisic', 'Vaclav Pilar', 'Kevin De Bruyne', 'Diego', 'Ibrahim Sissoko', 'Daniel Caligiuri', 'Nassim Ben Khalifa', 'Kevin Scheidhauer', 'Bas Dost', 'Giovanni Sio', 'Ivica Olic', 'Rasmus Jönsson', 'Stefan Kutschke']"
2013,Borussia Mönchengladbach,"['Marc-André ter Stegen', 'Christofer Heimeroth', 'Janis Blaswich', 'Álvaro Domínguez', 'Håvard Nordtveit', 'Tony Jantschke', 'Martin Stranzl', 'Roel Brouwers', 'Joel Mero', 'Oscar Wendt', 'Filip Daems', 'Julian Korb', 'Matthias Zimmermann', 'Granit Xhaka', 'Christoph Kramer', 'Thorben Marx', 'Nico Brandenburger', 'Lukas Rupp', 'Mahmoud Dahoud', 'Juan Arango', 'Amin Younes', 'Patrick Herrmann', 'Max Kruse', 'Raffael', 'Luuk de Jong', 'Branimir Hrgota', 'Elias Kachunga', 'Peniel Mlapa']"
2013,VfB Stuttgart,"['Sven Ulreich', 'Thorsten Kirschbaum', 'Odysseas Vlachodimos', 'Kevin Müller', 'Serdar Tasci', 'Antonio Rüdiger', 'Daniel Schwaab', 'Georg Niedermeier', 'Karim Haggui', 'Benedikt Röcker', 'Gotoku Sakai', 'Konstantin Rausch', 'Arthur Boka', 'Cristian Molinaro', 'Tim Leibold', 'William Kvist', 'Carlos Gruezo', 'Rani Khedira', 'Robin Yalcin', 'Tobias Rathgeb', 'Christian Gentner', 'Moritz Leitner', 'Alexandru Maxim', 'Raphael Holzhauser', 'Sercan Sararer', 'Daniel Didavi', 'Johan Audel', 'Martin Harnik', 'Ibrahima Traoré', 'Marco Rojas', 'Tunay Torun', 'Timo Werner', 'Vedad Ibisevic', 'Mohammed Abdellaoue', 'Cacau']"
2013,Hamburger SV,"['René Adler', 'Jaroslav Drobny', 'Sven Neuhaus', 'Florian Stritzel', 'Jonathan Tah', 'Johan Djourou', 'Heiko Westermann', 'Lasse Sobiech', 'Michael Mancienne', 'Slobodan Rajković', 'Dennis Aogo', 'Marcell Jansen', 'Dennis Diekmeier', 'Petr Jiracek', 'Hakan Çalhanoğlu', 'Milan Badelj', 'Tomás Rincón', 'Gojko Kacar', 'Ouasim Bouy', 'Matti Steinmann', 'Per Ciljan Skjelbred', 'Tolgay Arslan', 'Robert Tesche', 'Kerem Demirbay', 'Rafael van der Vaart', 'Zhi Gin Lam', 'Ola John', 'Ivo Ilicevic', 'Maximilian Beister', 'Valmir Nafiu', 'Pierre-Michel Lasogga', 'Artjoms Rudnevs', 'Jacques Zoua', 'Mattia Maggio']"
2013,TSG 1899 Hoffenheim,"['Koen Casteels', 'Tim Wiese', 'Jens Grahl', 'Tim Paterok', 'Alexander Stolz', 'Niklas Süle', 'David Abraham', 'Jannik Vestergaard', 'Kevin Akpoguma', 'Stefan Thesker', 'Edson Braafheid', 'Andreas Beck', 'Jeremy Toljan', 'Luis Advíncula', 'Eugen Polanski', 'Sebastian Rudy', 'Tobias Strobl', 'Sandro Wieser', 'Robin Szarka', 'Patrick Schorr', 'Sejad Salihovic', 'Afriyie Acquah', 'Tobias Weis', 'Andreas Ludwig', 'Ahmed Sassi', 'Jiloan Hamad', 'Knowledge Musona', 'Bruno Nazário', 'Fabian Johnson', 'Kai Herdling', 'Vincenzo Grifo', 'Joe Gyau', 'Boris Vukcevic', 'Filip Malbasic', 'Kenan Karaman', 'Kevin Volland', 'Roberto Firmino', 'Anthony Modeste', 'Joselu', 'Eren Derdiyok', 'Tarik Elyounoussi', 'Sven Schipplock', 'Michael Gregoritsch']"
2013,Eintracht Frankfurt,"['Kevin Trapp', 'Felix Wiedwald', 'Aykut Özer', 'Marco Aulbach', 'Carlos Zambrano', 'Marco Russ', 'Bamba Anderson', 'Marc Oliver Kempf', 'Alexander Madlung', 'Alexander Hien', 'Bastian Oczipka', 'Constant Djakpa', 'Sebastian Jung', 'Stefano Celozzi', 'Erik Wille', 'Pirmin Schwegler', 'Marvin Bakalorz', 'Martin Lanig', 'Sebastian Rode', 'Johannes Flum', 'Marc Stendera', 'Tobias Weis', 'Tranquillo Barnetta', 'Stephan Schröck', 'Sonny Kittel', 'Takashi Inui', 'Stefan Aigner', 'Alexander Meier', 'Jan Rosenthal', 'Vaclav Kadlec', 'Joselu', 'Srdjan Lakic', 'Luca Waldschmidt']"
2013,Hannover 96,"['Ron-Robert Zieler', 'Markus Miller', 'Samuel Sahin-Radlinger', 'Konstantin Fuhry', 'Tom Schmidt', 'Salif Sané', 'Marcelo', 'Andre Hoffmann', 'Christian Schulz', 'Karim Haggui', 'Felipe Trevizan', 'Christopher Avevor', 'Florian Ballas', 'Sébastien Pocognoli', 'Christian Pander', 'Ali Gökdemir', 'Hiroki Sakai', 'Frantisek Rajtoral', 'Steven Cherundolo', 'Manuel Schmiedebach', 'Yannik Schulze', 'Edgar Prib', 'Leon Andreasen', 'Tim Dierßen', 'Szabolcs Huszti', 'Lars Stindl', 'Leonardo Bittencourt', 'Adrian Nikci', 'Jan Schlaudraff', 'Mame Diouf', 'Didier Ya Konan', 'Artjoms Rudnevs', 'Artur Sobiech', 'Deniz Kadah', 'Valmir Sulejmani', 'Almir Kasumovic']"
2013,SC Freiburg,"['Oliver Baumann', 'Daniel Batz', 'Alexander Schwolow', 'Matthias Ginter', 'Fallou Diagne', 'Immanuel Höhn', 'Pavel Krmas', 'Christopher Jullien', 'Christian Günter', 'Hendrick Zuck', 'Denis Perger', 'Nicolai Lorenzoni', 'Jonathan Schmid', 'Mensur Mujdza', 'Oliver Sorg', 'Vegar Hedenstad', 'Francis Coquelin', 'Gelson Fernandes', 'Julian Schuster', 'Nicolas Höfler', 'Tim Albutat', 'Charles-Élie Laprevotte', 'Caleb Stanko', 'Tim Schraml', 'Vladimir Darida', 'Vaclav Pilar', 'Sebastian Kerk', 'Marco Terrazzino', 'Felix Klaus', 'Admir Mehmedi', 'Maximilian Philipp', 'Mike Hanke', 'Philipp Zulechner', 'Sebastian Freis', 'Karim Guédé']"
2013,Hertha BSC,"['Thomas Kraft', 'Rune Jarstein', 'Sascha Burchert', 'Marius Gersbeck', 'Philip Sprint', 'Fabian Lustenberger', 'John Anthony Brooks', 'Sebastian Langkamp', 'Christoph Janker', 'Felix Bastians', 'Maik Franz', 'Nico Schulz', 'Johannes van den Bergh', 'Fabian Holland', 'Peter Pekarik', 'Hajime Hosogai', 'Tolga Cigerci', 'Peter Niemeyer', 'Peer Kluge', 'Anthony Syhre', 'Per Ciljan Skjelbred', 'Marcel Ndjeng', 'Levan Kobiashvili', 'Änis Ben-Hatira', 'Ronny', 'Alexander Baumjohann', 'Hany Mukhtar', 'Adrián Ramos', 'Pierre-Michel Lasogga', 'Sami Allagui', 'Sandro Wagner', 'Ben Sahar']"
2013,SV Werder Bremen,"['Sebastian Mielitz', 'Raphael Wolf', 'Richard Strebinger', 'Luca Caldirola', 'Sebastian Prödl', 'Santiago García', 'Assani Lukimya', 'Mateo Pavlovic', 'Cimo Röcker', 'Torben Rehfeldt', 'Lukas Schmitz', 'Florian Hartherz', 'Theodor Gebre Selassie', 'Clemens Fritz', 'Luca Zander', 'Aleksandar Ignjovski', 'Philipp Bargfrede', 'Tom Trybull', 'Zlatko Junuzovic', 'Cédric Makiadi', 'Felix Kroos', 'Aleksandar Stevanovic', 'Julian von Haacke', 'Aaron Hunt', 'Ludovic Obraniak', 'Mehmet Ekici', 'Özkan Yildirim', 'Johannes Wurtz', 'Martin Kobylanski', 'Predrag Stevanovic', 'Eljero Elia', 'Melvyn Lorenzen', 'Levent Aycicek', 'Marko Arnautovic', 'Nils Petersen', 'Franco Di Santo', 'Joseph Akpala', 'Niclas Füllkrug', 'Davie Selke']"
2013,1.FSV Mainz 05,"['Dario Kresic', 'Loris Karius', 'Christian Wetklo', 'Heinz Müller', 'Christian Mathenia', 'Niko Bungert', 'Stefan Bell', 'Nikolce Noveski', 'Júnior Díaz', 'Bo Svensson', 'Ju-ho Park', 'Malik Fathi', 'Zdenek Pospech', 'Benedikt Saller', 'Johannes Geis', 'Julian Baumgartlinger', 'Niki Zimling', 'Julian Koch', 'Ja-cheol Koo', 'Christoph Moritz', 'Elkin Soto', 'Nicolai Müller', 'Todor Nedelev', 'Yunus Malli', 'Chinedu Ede', 'Eric Maxim Choupo-Moting', 'Shinji Okazaki', 'Shawn Parker', 'Sebastian Polter', 'Dani Schahin', 'Nikita Rukavytsya', 'Petar Sliskovic']"
